"ID","locus_tag","Organism","Experiment","product","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"fig|391904.5.peg.1209","Blon_1207","Bifidobacterium longum subsp. infantis","ΔBBIF","hypothetical protein",,2.66397739234044,-3.77846909880745,1.29869352765616,-2.90943861530342,0.00362078483054881,0.0149895427949993
"fig|391904.5.peg.1210","Blon_1208","Bifidobacterium longum subsp. infantis","ΔBBIF","hypothetical protein",,20.1097853049962,-1.75471813254225,0.655809857940595,-2.67565074128726,0.00745843242128363,0.0269231219109751
"fig|391904.5.peg.1212","Blon_1210","Bifidobacterium longum subsp. infantis","ΔBBIF","hypothetical protein",,13.892562206536,-5.20922865756288,1.99570072592445,-2.61022536590493,0.00904825916953535,0.0312033170584365
"fig|391904.5.peg.1213","Blon_1211","Bifidobacterium longum subsp. infantis","ΔBBIF","hypothetical protein",,3.50541475180549,-5.16044504349087,1.2379344736751,-4.16859305014009,3.06485638149958E-05,0.000312826720318578
"fig|391904.5.peg.1218","Blon_1215","Bifidobacterium longum subsp. infantis","ΔBBIF","DNA methylase",,11.139401780555,-2.81005541779374,0.840289723596954,-3.34415064100152,0.000825349082868575,0.0046902296783733
"fig|391904.5.peg.1219","Blon_1216","Bifidobacterium longum subsp. infantis","ΔBBIF","hypothetical protein",,5.23444157373844,-4.17129237897892,1.04195421092539,-4.00333559310085,6.24556086260141E-05,0.000565924290407148
"fig|391904.5.peg.1222","Blon_1219","Bifidobacterium longum subsp. infantis","ΔBBIF","hypothetical protein",,2.59324062609139,-4.65815797382212,1.24926812444144,-3.72870954015963,0.00019246283551679,0.00145130482735038
"fig|391904.5.peg.124","Blon_0123","Bifidobacterium longum subsp. infantis","ΔBBIF","Adenylosuccinate synthetase (EC 6.3.4.4)",,64.0256216318169,2.31388905116813,0.647027614524342,3.5761828386091,0.000348647848850047,0.00233659841342522
"fig|391904.5.peg.1245","Blon_1239","Bifidobacterium longum subsp. infantis","ΔBBIF","AAA ATPase",,29.7150828941825,-2.85208978344616,0.488398940065571,-5.83967234462721,5.23035850536311E-09,1.13281911042986E-07
"fig|391904.5.peg.1249","Blon_1242","Bifidobacterium longum subsp. infantis","ΔBBIF","hypothetical protein HMPREF9306_01196 @ intein-containing",,29.5107033053816,-3.04299624537318,1.0113079104822,-3.00897106987154,0.00262134075670374,0.0116387529597646
"fig|391904.5.peg.1260","Blon_1251","Bifidobacterium longum subsp. infantis","ΔBBIF","hypothetical protein",,3.68606018010392,-3.01207413347669,1.19778679313075,-2.5146997368403,0.0119133798497382,0.038399569170844
"fig|391904.5.peg.1262","Blon_1253","Bifidobacterium longum subsp. infantis","ΔBBIF","hypothetical protein",,2.58694465687581,-4.76512595043178,1.25243780357693,-3.80468070895233,0.000141987222899056,0.00114622412667601
"fig|391904.5.peg.1265","Blon_1256","Bifidobacterium longum subsp. infantis","ΔBBIF","hypothetical protein",,10.8126823743774,-3.34052301351119,0.751592248642214,-4.44459481792953,8.80576659267942E-06,0.00010227512877526
"fig|391904.5.peg.1266","Blon_1257","Bifidobacterium longum subsp. infantis","ΔBBIF","hypothetical protein",,5.30765741994342,-3.75973138549722,1.11459288599397,-3.37318803371366,0.000743031921356181,0.0042984517665426
"fig|391904.5.peg.1268","Blon_1258","Bifidobacterium longum subsp. infantis","ΔBBIF","cell divisionFtsK/SpoIIIE",,14.7152400859227,-3.01774942545779,0.729291283449941,-4.13792060037,3.50467600823135E-05,0.000347726513442395
"fig|391904.5.peg.1269","Blon_1259","Bifidobacterium longum subsp. infantis","ΔBBIF","hypothetical protein",,300.777426428756,-1.78486393419938,0.597211981558829,-2.9886606252282,0.00280203174523902,0.0123504873819051
"fig|391904.5.peg.1271","Blon_1261","Bifidobacterium longum subsp. infantis","ΔBBIF","hypothetical protein",,21.257407449391,-1.83887739788887,0.617656809680916,-2.97718307167834,0.00290910242361901,0.0126631517263416
"fig|391904.5.peg.1272","Blon_1262","Bifidobacterium longum subsp. infantis","ΔBBIF","hypothetical protein",,7.09905789955639,-3.90372847898392,1.03663068149816,-3.76578520070635,0.000166026484025688,0.00129895610409525
"fig|391904.5.peg.1280","Blon_1268","Bifidobacterium longum subsp. infantis","ΔBBIF","hypothetical protein",,3.61602155283004,-3.69373475383371,1.20941658368154,-3.05414594414584,0.00225702252132854,0.0103846424815531
"fig|391904.5.peg.1281","Blon_1269","Bifidobacterium longum subsp. infantis","ΔBBIF","Transcriptional regulator%2C WhiB family",,10.6089025894113,-4.1367341895623,1.55779462644662,-2.65550677819343,0.00791893420553066,0.0282211321425572
"fig|391904.5.peg.1301","Blon_1289","Bifidobacterium longum subsp. infantis","ΔBBIF","hypothetical protein",,3.61874219768577,-3.6694332666299,1.2075823703287,-3.03866084566231,0.0023763221250854,0.0108492238924207
"fig|391904.5.peg.131","Blon_0129","Bifidobacterium longum subsp. infantis","ΔBBIF","hypothetical protein",,9.40192613814165,3.05019224567055,1.18431635552835,2.57548773301353,0.0100098823909035,0.033733493598187
"fig|391904.5.peg.132","Blon_0130","Bifidobacterium longum subsp. infantis","ΔBBIF","Uncharacterized MFS-type transporter",,23.6718082960503,-3.20834980427295,0.553803720343454,-5.79329767283473,6.90176195178342E-09,1.42529409608923E-07
"fig|391904.5.peg.133","Blon_0131","Bifidobacterium longum subsp. infantis","ΔBBIF","Ketol-acid reductoisomerase (NADP(+)) (EC 1.1.1.86)",,148.925888362261,-2.43706750590032,0.245988959274145,-9.90722312534484,3.87259883394834E-23,1.76352193053648E-21
"fig|391904.5.peg.1350","Blon_1340","Bifidobacterium longum subsp. infantis","ΔBBIF","hypothetical protein",,6.84076655537455,-8.18105911401163,1.7898792465183,-4.57073242785823,4.86022527159928E-06,5.91216443997282E-05
"fig|391904.5.peg.1353","Blon_1343","Bifidobacterium longum subsp. infantis","ΔBBIF","hypothetical protein",,6.84434187973439,-7.78122939562523,1.18676809059927,-6.55665538807672,5.50279769329518E-11,1.48075283383216E-09
"fig|391904.5.peg.1357","Blon_1347","Bifidobacterium longum subsp. infantis","ΔBBIF","hypothetical protein",,2.53129221978319,-6.32213018263198,1.31411099268718,-4.8109560134674,1.50210075175213E-06,2.02100828417559E-05
"fig|391904.5.peg.136","Blon_0134","Bifidobacterium longum subsp. infantis","ΔBBIF","Substrate-specific component BioY of biotin ECF transporter",,25.5985863484868,-2.48025482396544,0.569333026498403,-4.35642182787089,1.32205878682527E-05,0.000144936815148252
"fig|391904.5.peg.1363","Blon_1352","Bifidobacterium longum subsp. infantis","ΔBBIF","hypothetical protein",,3.49259449342942,-4.77084345499399,1.29241916706632,-3.69140568057607,0.000223018098363004,0.00161665364364365
"fig|391904.5.peg.1372","Blon_1361","Bifidobacterium longum subsp. infantis","ΔBBIF","FIG00672531: hypothetical protein",,9.1901457261166,3.01512740269939,1.18017743308524,2.55480855519937,0.0106246216052036,0.0350731003175493
"fig|391904.5.peg.1376","Blon_1365","Bifidobacterium longum subsp. infantis","ΔBBIF","Cardiolipin synthase (CMP-forming)%2C eukaryotic type Cls-II (EC 2.7.8.41)",,20.0977308114327,2.91286592019373,1.18475538820428,2.45862221788139,0.0139471295159725,0.0432287993374646
"fig|391904.5.peg.1377","Blon_1366","Bifidobacterium longum subsp. infantis","ΔBBIF","ATP phosphoribosyltransferase (EC 2.4.2.17) %3D> HisGl","hisG",17.2523866353548,3.92423509083939,1.17897911212502,3.32850264307589,0.000873141765016657,0.00489179739643402
"fig|391904.5.peg.1384","Blon_1373","Bifidobacterium longum subsp. infantis","ΔBBIF","Endonuclease IV (EC 3.1.21.2)",,20.1801967780644,-2.34606671333476,0.594196925132066,-3.94829830668229,7.87086891648377E-05,0.000681886009545131
"fig|391904.5.peg.139","Blon_0137","Bifidobacterium longum subsp. infantis","ΔBBIF","Alpha-glucosidase (EC 3.2.1.20)",,18.5496263273512,-1.63444672442142,0.649759788898341,-2.51546302548608,0.0118876145693765,0.0383861881367503
"fig|391904.5.peg.1392","Blon_1380","Bifidobacterium longum subsp. infantis","ΔBBIF","Acetyltransferase%2C GNAT family",,22.7695292328128,3.19598801505979,1.18130510963915,2.70547209944436,0.00682073776823321,0.0249765572708911
"fig|391904.5.peg.1404","Blon_1392","Bifidobacterium longum subsp. infantis","ΔBBIF","hypothetical protein",,12.8626306968921,-6.08037478226969,0.764164135625064,-7.9568962985892,1.76408444645943E-15,6.81089994980858E-14
"fig|391904.5.peg.1407","Blon_1395","Bifidobacterium longum subsp. infantis","ΔBBIF","hypothetical protein",,3.65955187052177,-3.34227298483678,1.20446500846323,-2.77490251800771,0.00552182561382745,0.0212267582038042
"fig|391904.5.peg.1409","Blon_1397","Bifidobacterium longum subsp. infantis","ΔBBIF","ABC-type antimicrobial peptide transport system%2C permease component",,5.27633418020898,-3.92960850080885,1.08021394759912,-3.6378057416707,0.000274970687319395,0.00193022901454247
"fig|391904.5.peg.141","Blon_0139","Bifidobacterium longum subsp. infantis","ΔBBIF","4-alpha-glucanotransferase (amylomaltase) (EC 2.4.1.25)",,18.5285452475188,-3.96811229899733,0.601523519892011,-6.59676998117996,4.20211937084866E-11,1.1481483080965E-09
"fig|391904.5.peg.1413","Blon_1401","Bifidobacterium longum subsp. infantis","ΔBBIF","RNA polymerase ECF-type sigma factor",,13.8409549128334,-5.55627329450117,1.96036078543503,-2.83431158987817,0.00459245295813203,0.018205795655452
"fig|391904.5.peg.1414","Blon_1402","Bifidobacterium longum subsp. infantis","ΔBBIF","putative transmembrane anti-sigma factor",,33.3489671404791,-6.63272501446719,0.554399171238274,-11.9638075930971,5.49817430054249E-33,2.87198751698926E-31
"fig|391904.5.peg.1415","Blon_1403","Bifidobacterium longum subsp. infantis","ΔBBIF","hypothetical protein",,2.62301111316103,-4.22965489523685,1.2234794176937,-3.45707073945707,0.000546081480220217,0.00343002028613582
"fig|391904.5.peg.1418","Blon_1405","Bifidobacterium longum subsp. infantis","ΔBBIF","ATPase component of general energizing module of ECF transporters",,3.4311875539385,-6.90251655407946,1.34108228553721,-5.14697467002515,2.64721056138995E-07,4.10597055748882E-06
"fig|391904.5.peg.1421","Blon_1408","Bifidobacterium longum subsp. infantis","ΔBBIF","Integral membrane protein",,3.48652684415877,-5.67656657406276,1.25789779015721,-4.51274071588385,6.39952380954506E-06,7.67942857145407E-05
"fig|391904.5.peg.1441","Blon_1426","Bifidobacterium longum subsp. infantis","ΔBBIF","hypothetical protein",,6.87838576432456,-6.35264315431211,1.10343915637111,-5.75713043862256,8.55558016868212E-09,1.72667163404312E-07
"fig|391904.5.peg.1442","Blon_1427","Bifidobacterium longum subsp. infantis","ΔBBIF","Uncharacterized amino acid permease%2C GabP family",,31.4259187829831,-2.46847311785821,0.486233299103295,-5.07672576602741,3.83994467054295E-07,5.68311811240356E-06
"fig|391904.5.peg.1443","Blon_1428","Bifidobacterium longum subsp. infantis","ΔBBIF","hypothetical protein",,36.5728569166219,-2.66611514436585,0.491374048321081,-5.42583629207808,5.76838114132866E-08,1.02446449069997E-06
"fig|391904.5.peg.145","Blon_0141","Bifidobacterium longum subsp. infantis","ΔBBIF","Chaperone protein DnaK","dnaK",3014.15971294476,-5.52774003626678,0.160685000942836,-34.40109533455,2.42816541631788E-259,2.15621088969028E-256
"fig|391904.5.peg.1453","Blon_1440","Bifidobacterium longum subsp. infantis","ΔBBIF","NAD(P)H-hydrate epimerase (EC 5.1.99.6) / ADP-dependent (S)-NAD(P)H-hydrate dehydratase (EC 4.2.1.136)",,24.1730489269508,3.22780731812774,1.17863081578002,2.73860760715948,0.00616999652794008,0.0231668368575509
"fig|391904.5.peg.1459","Blon_1445","Bifidobacterium longum subsp. infantis","ΔBBIF","Orotate phosphoribosyltransferase (EC 2.4.2.10)","pyrE",15.3056209599783,3.75293261354202,1.17883103344113,3.18360520471437,0.00145453246105132,0.00733723096923868
"fig|391904.5.peg.146","Blon_0142","Bifidobacterium longum subsp. infantis","ΔBBIF","Heat shock protein GrpE",,1421.51848860388,-5.7046176250446,0.236814916607985,-24.0889286315009,3.26542834643817E-128,6.44377860363799E-126
"fig|391904.5.peg.1461","Blon_1447","Bifidobacterium longum subsp. infantis","ΔBBIF","Dihydroorotate dehydrogenase (NAD(+))%2C electron transfer subunit (EC 1.3.1.14)",,10.0296754990567,3.14149447599651,1.18320690016875,2.65506774474393,0.00792924827654057,0.0282211321425572
"fig|391904.5.peg.147","Blon_0143","Bifidobacterium longum subsp. infantis","ΔBBIF","Chaperone protein DnaJ",,773.305891188693,-5.19396516438789,0.212006452434042,-24.499090026535,1.51049841179147E-132,3.35330647417706E-130
"fig|391904.5.peg.1471","Blon_1457","Bifidobacterium longum subsp. infantis","ΔBBIF","tRNA (adenine(58)-N(1))-methyltransferase (EC 2.1.1.220)",,8.59809636572245,2.91945809757265,1.17928288267406,2.47562153276803,0.0133004485726079,0.0415142296396339
"fig|391904.5.peg.1474","Blon_1461","Bifidobacterium longum subsp. infantis","ΔBBIF","hypothetical protein",,11.1844000239841,-2.83585531639879,0.840446022444851,-3.37422659000671,0.000740234087629103,0.00429626058702381
"fig|391904.5.peg.148","Blon_0144","Bifidobacterium longum subsp. infantis","ΔBBIF","HspR%2C transcriptional repressor of DnaK operon",,131.716723689937,-5.3256892578072,0.229138037551941,-23.2422748955418,1.70292621515888E-119,3.02439695812217E-117
"fig|391904.5.peg.149","Blon_0145","Bifidobacterium longum subsp. infantis","ΔBBIF","Xanthine permease",,54.7648682826391,-4.14859575122653,0.35891068850302,-11.5588526174294,6.65926097992169E-31,3.37909928581169E-29
"fig|391904.5.peg.1492","Blon_1477","Bifidobacterium longum subsp. infantis","ΔBBIF","Predicted glycogen synthase%2C ADP-glucose transglucosylase (EC 2.4.1.21)%2C Actinobacterial type",,59.5994436554396,-1.12921729199072,0.364770548160442,-3.09569206638371,0.00196354159959966,0.00927460074704522
"fig|391904.5.peg.1494","Blon_1479","Bifidobacterium longum subsp. infantis","ΔBBIF","hypothetical protein",,24.3594215520424,-3.44871824433525,1.40339538340979,-2.45741028159576,0.0139942761024586,0.0432993629929729
"fig|391904.5.peg.1499",,"Bifidobacterium longum subsp. infantis","ΔBBIF","hypothetical protein",,103.443385193142,-5.39276962620161,0.265479934132263,-20.3132852350148,9.81169062395901E-92,1.08909765925945E-89
"fig|391904.5.peg.150","Blon_0146","Bifidobacterium longum subsp. infantis","ΔBBIF","Long-chain-fatty-acid--luciferin-component ligase (EC 6.2.1.19)",,24.0570887790377,-2.94131770756267,0.571555677828476,-5.14616129567234,2.65870841278837E-07,4.10597055748882E-06
"fig|391904.5.peg.1500",,"Bifidobacterium longum subsp. infantis","ΔBBIF","hypothetical protein",,74.1576120440793,-5.72290324551036,0.378491063168457,-15.1203127429279,1.18976218827114E-51,8.12699094757518E-50
"fig|391904.5.peg.1503","Blon_1486","Bifidobacterium longum subsp. infantis","ΔBBIF","Translation elongation factor LepA",,26.8731234197535,3.46089236819564,1.1798738482177,2.93327322528898,0.00335408580603901,0.0141829914083935
"fig|391904.5.peg.1504","Blon_1487","Bifidobacterium longum subsp. infantis","ΔBBIF","SSU ribosomal protein S20p",,16.4446949474277,3.85501687658781,1.18012700930377,3.26661185295819,0.00108842800554472,0.00577029294879829
"fig|391904.5.peg.1508","Blon_1490","Bifidobacterium longum subsp. infantis","ΔBBIF","Phage integrase",,41.6469094183381,-4.81760595323274,0.401609967617039,-11.9957330287844,3.7409053903885E-33,2.01328726464545E-31
"fig|391904.5.peg.151","Blon_0147","Bifidobacterium longum subsp. infantis","ΔBBIF","Acyl-CoA reductase (EC 1.2.1.50)",,67.7326525419793,-4.97299669047569,0.328357568899081,-15.1450648972374,8.16739654616766E-52,5.8021185063975E-50
"fig|391904.5.peg.1511","Blon_1494","Bifidobacterium longum subsp. infantis","ΔBBIF","hypothetical protein",,15.56582329576,3.77571070345592,1.17975618549113,3.20041611130362,0.00137229310416888,0.00698335975072761
"fig|391904.5.peg.152","Blon_0148","Bifidobacterium longum subsp. infantis","ΔBBIF","Thiamin-related 3-oxoacyl-[acyl-carrier protein] reductase OarX",,51.1101858135109,-5.05044395326538,0.375623808789005,-13.4454841122766,3.27256993920287E-41,1.9373614040081E-39
"fig|391904.5.peg.1541","Blon_1524","Bifidobacterium longum subsp. infantis","ΔBBIF","hypothetical protein",,17.9339752518099,-3.47235592198023,0.64125360024638,-5.41494959349327,6.13059740378993E-08,1.07801395931989E-06
"fig|391904.5.peg.1564","Blon_1549","Bifidobacterium longum subsp. infantis","ΔBBIF","hypothetical protein",,7.08856031223629,-4.31475761828889,1.05266527036819,-4.09888854486455,4.1513887224247E-05,0.000397429802082487
"fig|391904.5.peg.1565","Blon_1550","Bifidobacterium longum subsp. infantis","ΔBBIF","hypothetical protein",,7.02272336888143,-4.87926011051088,1.0519845144443,-4.63814822700913,3.51544639288082E-06,4.39564026150086E-05
"fig|391904.5.peg.1578","Blon_1563","Bifidobacterium longum subsp. infantis","ΔBBIF","hypothetical protein",,6.43926407509691,-2.97267257854696,1.03351939800795,-2.87626200754105,0.00402415529299888,0.0163171228318859
"fig|391904.5.peg.1594","Blon_1580","Bifidobacterium longum subsp. infantis","ΔBBIF","Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)",,81.3364677801704,2.69750092771766,0.648644463031033,4.1586740987699,3.20100213300822E-05,0.000323010215239921
"fig|391904.5.peg.1595","Blon_1581","Bifidobacterium longum subsp. infantis","ΔBBIF","GTP-binding protein Era","era",21.6904993770626,3.04713867595909,1.1789332317204,2.58465754800418,0.00974757595042214,0.033164166452011
"fig|391904.5.peg.1598","Blon_1584","Bifidobacterium longum subsp. infantis","ΔBBIF","Phosphate starvation-inducible protein PhoH%2C predicted ATPase",,19.2746016493542,2.83933338733028,1.17867025320812,2.40892936731215,0.015999394087651,0.0479172409775181
"fig|391904.5.peg.1602","Blon_1588","Bifidobacterium longum subsp. infantis","ΔBBIF","Glucose-1-phosphate adenylyltransferase (EC 2.7.7.27)","glgC",42.0761015091685,-1.30843114615216,0.439079444601651,-2.97994169902264,0.00288303248958364,0.0126426313617297
"fig|391904.5.peg.1604","Blon_1590","Bifidobacterium longum subsp. infantis","ΔBBIF","Putative iron-sulfur cluster assembly scaffold protein for SUF system%2C SufE2",,31.0313121031004,-1.46076684295373,0.494271141674535,-2.95539577326893,0.00312268186574941,0.0133314495037763
"fig|391904.5.peg.1609","Blon_1595","Bifidobacterium longum subsp. infantis","ΔBBIF","CTP synthase (EC 6.3.4.2)","pyrG",116.447911572577,3.29990130303871,0.645613911355947,5.11126115003952,3.20015242664751E-07,4.89954371528101E-06
"fig|391904.5.peg.1618","Blon_1604","Bifidobacterium longum subsp. infantis","ΔBBIF","Uncharacterized protein containing a divergent version of the methyl-accepting chemotaxis-like domain",,11.7826571811317,3.37591636826784,1.17959605006258,2.86192579916551,0.00421075474143335,0.0168430189657334
"fig|391904.5.peg.1619","Blon_1605","Bifidobacterium longum subsp. infantis","ΔBBIF","Phosphoglycerate mutase family protein",,5.26794399151134,-3.95739036565873,1.04217859877536,-3.79722858472529,0.000146322849095888,0.00117058279276711
"fig|391904.5.peg.162","Blon_0160","Bifidobacterium longum subsp. infantis","ΔBBIF","DNA polymerase III subunits gamma and tau (EC 2.7.7.7)",,26.8171543648991,3.40158077760346,1.17861071663427,2.88609354182463,0.00390056207779837,0.0159250534486665
"fig|391904.5.peg.1624","Blon_1611","Bifidobacterium longum subsp. infantis","ΔBBIF","Glutamine amidotransferase%2C class I",,16.1001262894933,-2.57958410236269,0.650901907051067,-3.96309194122595,7.39852719569428E-05,0.000653720611918062
"fig|391904.5.peg.1625","Blon_1612","Bifidobacterium longum subsp. infantis","ΔBBIF","SSU ribosomal protein S4p (S9e) @ SSU ribosomal protein S4p (S9e)%2C zinc-independent","rpsD",232.215757460775,1.11763601026831,0.261854960281797,4.26814908934915,1.97101583346624E-05,0.000207131604747695
"fig|391904.5.peg.1637","Blon_1623","Bifidobacterium longum subsp. infantis","ΔBBIF","Alpha-aspartyl dipeptidase Peptidase E (EC 3.4.13.21)",,22.0470086434598,-4.21966560505524,0.559298197756166,-7.54457214770942,4.53774766272832E-14,1.54981535557798E-12
"fig|391904.5.peg.1642","Blon_1629","Bifidobacterium longum subsp. infantis","ΔBBIF","hypothetical protein",,8.51278826290554,-2.6000660323479,0.850579349844854,-3.05681772408671,0.00223700262328288,0.0103192640492218
"fig|391904.5.peg.1646",,"Bifidobacterium longum subsp. infantis","ΔBBIF","hypothetical protein",,6.99902046526794,-4.57824855127842,1.04638728809396,-4.37529068192132,1.21270764068379E-05,0.000135457155336755
"fig|391904.5.peg.1654","Blon_1640","Bifidobacterium longum subsp. infantis","ΔBBIF","ATP-dependent RNA helicase",,40.1045469534257,2.37485740688112,0.835286469040687,2.84316518332759,0.00446679135784971,0.0177870436133208
"fig|391904.5.peg.1657","Blon_1643","Bifidobacterium longum subsp. infantis","ΔBBIF","hypothetical protein",,8.95264818724123,2.97967200426986,1.18285684467425,2.51904701544034,0.0117672943052194,0.0382760342235707
"fig|391904.5.peg.1666","Blon_1654","Bifidobacterium longum subsp. infantis","ΔBBIF","Lyzozyme M1 (1%2C4-beta-N-acetylmuramidase)",,24.0696070243997,-6.72289866921708,1.53045679318162,-4.39273993174355,1.11930993379478E-05,0.000125816103950603
"fig|391904.5.peg.1668",,"Bifidobacterium longum subsp. infantis","ΔBBIF","hypothetical protein",,2.61430771177656,-4.30944742843077,1.27463608500518,-3.38092376257593,0.00072242583867929,0.0042066501294899
"fig|391904.5.peg.1674",,"Bifidobacterium longum subsp. infantis","ΔBBIF","hypothetical protein",,2.61687175028888,-4.28255894333212,1.22677873465934,-3.4908976022651,0.000481400719631952,0.00305503335946088
"fig|391904.5.peg.1677","Blon_1664","Bifidobacterium longum subsp. infantis","ΔBBIF","Acetyltransferase%2C GNAT family",,11.2881704876222,-4.61972152476669,0.740090111548452,-6.24210680926555,4.3171597374388E-10,1.05031173886182E-08
"fig|391904.5.peg.1678","Blon_1666","Bifidobacterium longum subsp. infantis","ΔBBIF","hypothetical protein",,14.390028798937,-3.5175950275752,0.738134867910402,-4.76551803809677,1.88369043450521E-06,2.45987809682445E-05
"fig|391904.5.peg.1680","Blon_1670","Bifidobacterium longum subsp. infantis","ΔBBIF","Tn5252%2C Orf23",,6.96932175761429,-5.65818400268549,1.06974981988812,-5.2892591309595,1.22812795277259E-07,2.07729070868964E-06
"fig|391904.5.peg.1683",,"Bifidobacterium longum subsp. infantis","ΔBBIF","hypothetical protein",,2.51683431600042,-7.48038040970145,1.42517291810311,-5.24875284583554,1.53132356622033E-07,2.54171089122178E-06
"fig|391904.5.peg.1684","Blon_1674","Bifidobacterium longum subsp. infantis","ΔBBIF","Transcriptional regulator%2C AcrR family",,43.094551089293,-3.04158277562919,0.421458902873874,-7.21679564695165,5.32268698880042E-13,1.65843720914203E-11
"fig|391904.5.peg.1696","Blon_1689","Bifidobacterium longum subsp. infantis","ΔBBIF","GTP-binding and nucleic acid-binding protein YchF",,18.7436627316084,2.87505655163607,1.17955703264819,2.43740359478962,0.0147931581737632,0.0449105109685529
"fig|391904.5.peg.1697","Blon_1690","Bifidobacterium longum subsp. infantis","ΔBBIF","Pyrroline-5-carboxylate reductase (EC 1.5.1.2)",,13.6195806824913,3.58451960068926,1.18599067417062,3.02238430601148,0.00250791929432834,0.0112476380472907
"fig|391904.5.peg.1698","Blon_1691","Bifidobacterium longum subsp. infantis","ΔBBIF","proline iminopeptidase",,44.9901011555472,1.63343619351942,0.652253636394285,2.50429603206077,0.0122695326927449,0.0390514158822849
"fig|391904.5.peg.1706","Blon_1698","Bifidobacterium longum subsp. infantis","ΔBBIF","UPF0102 protein YraN",,2.56906803507662,-5.09177999017596,1.24559251065662,-4.08783767292548,4.35412638572373E-05,0.000411325981970497
"fig|391904.5.peg.1707","Blon_1699","Bifidobacterium longum subsp. infantis","ΔBBIF","AAA+ ATPase superfamily protein YifB/ComM%2C associated with DNA recombination",,2.76525436660686,-3.08782882111555,1.20234940224792,-2.56816264502026,0.0102239173248171,0.0342888984282556
"fig|391904.5.peg.171","Blon_0171","Bifidobacterium longum subsp. infantis","ΔBBIF","Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-)",,44.612605376661,4.21864079032161,1.17886919151061,3.57854868097438,0.000345507518735522,0.00233643073606522
"fig|391904.5.peg.1711","Blon_1703","Bifidobacterium longum subsp. infantis","ΔBBIF","O-methyltransferase%2C family 3",,31.38824000674,-2.04089469068593,0.525107751877829,-3.88662076190557,0.0001016493692445,0.000847555304123156
"fig|391904.5.peg.1719","Blon_1711","Bifidobacterium longum subsp. infantis","ΔBBIF","Cell division trigger factor (EC 5.2.1.8)","tig",137.513670292371,2.59025147891579,0.487315536537723,5.31534762326478,1.06453900889156E-07,1.81790507672251E-06
"fig|391904.5.peg.1723","Blon_1715","Bifidobacterium longum subsp. infantis","ΔBBIF","Pyruvate formate-lyase (EC 2.3.1.54)",,508.696421166666,1.60046841795351,0.194254168647183,8.23904284319576,1.73593777143534E-16,6.85116773793149E-15
"fig|391904.5.peg.1730","Blon_1722","Bifidobacterium longum subsp. infantis","ΔBBIF","Xylulose-5-phosphate phosphoketolase (EC 4.1.2.9) @ Fructose-6-phosphate phosphoketolase (EC 4.1.2.22)",,1813.45968991659,0.686335130688887,0.10248061244922,6.69721925236318,2.12422795942766E-11,5.98829977133893E-10
"fig|391904.5.peg.1735","Blon_1726","Bifidobacterium longum subsp. infantis","ΔBBIF","Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)",,62.9521997416408,3.78500077258201,1.02096896210652,3.70726330874209,0.000209511077199598,0.00155686892513174
"fig|391904.5.peg.1736","Blon_1727","Bifidobacterium longum subsp. infantis","ΔBBIF","N-acetylglucosamine-1-phosphate uridyltransferase (EC 2.7.7.23) / Glucosamine-1-phosphate N-acetyltransferase (EC 2.3.1.157)",,14.4551686753071,3.66888718412386,1.17916225430984,3.11143540315513,0.00186180202534289,0.00888860321776606
"fig|391904.5.peg.174","Blon_0173","Bifidobacterium longum subsp. infantis","ΔBBIF","DNA topoisomerase I (EC 5.99.1.2)",,62.561875622055,1.87315953700354,0.590074696275154,3.17444477593744,0.00150123454592229,0.00748930492572469
"fig|391904.5.peg.1740","Blon_1731","Bifidobacterium longum subsp. infantis","ΔBBIF","Acetate kinase (EC 2.7.2.1)",,131.617723056495,2.13817283027784,0.436779678231037,4.8953120688615,9.81498492147469E-07,1.35127234267745E-05
"fig|391904.5.peg.1745","Blon_1739","Bifidobacterium longum subsp. infantis","ΔBBIF","Phage integrase",,8.17326243352556,-3.21436917726014,0.845111476507555,-3.80348541773874,0.000142674395761541,0.00114655985010179
"fig|391904.5.peg.1746","Blon_1740","Bifidobacterium longum subsp. infantis","ΔBBIF","Limit dextrin alpha-1%2C6-maltotetraose-hydrolase (EC 3.2.1.196)",,22.0506126332175,3.14263442812197,1.18018878134004,2.66282350570531,0.00774880451880175,0.0278017713644281
"fig|391904.5.peg.1749","Blon_1743","Bifidobacterium longum subsp. infantis","ΔBBIF","DNA polymerase I (EC 2.7.7.7)",,45.617659570953,4.25310521228959,1.17982322174904,3.6048665036314,0.000312313423965513,0.00216667437876075
"fig|391904.5.peg.1752","Blon_1746","Bifidobacterium longum subsp. infantis","ΔBBIF","Integral membrane protein TerC",,12.0071062733151,3.40103879589881,1.1795572578136,2.88331810377979,0.00393509838049703,0.0159925279719971
"fig|391904.5.peg.1755","Blon_1751","Bifidobacterium longum subsp. infantis","ΔBBIF","hypothetical protein",,7.04752225364089,-4.22378496902511,1.04877091324017,-4.02736662096756,5.64050454907685E-05,0.000513719798931307
